data ,/n./@數據;,/n./@資料;
alas ,/int./@唉;,/int./@唉呀;
lava ,/n./@火山巖漿;
anal ,/n./@肛門的;
saga ,/n./@傳說;
away ,/adv./@離開@的;,/adj./@不在的;,/adj./@距離遠的;
bake ,/v./@烘焙;
able ,/aux./@能;,/adv./@有能力;
bale ,/n./@包;,/n./@捆;,/n./@災禍;
bare ,/v./@幾乎;,/adj./@裸的;
base ,/n./@基礎;
abet ,/v./@幫助;
cafe ,/n./@咖啡館;
ache ,/v./@疼;,/n./@疼痛;
cake ,/n./@蛋糕;
acme ,/n./@頂點;,/n./@極點;
cane ,/n./@手杖;,/n./@莖;
acre ,/n./@英畝;
care ,/v./@关心;
case ,/n./@情況;
cave ,/n./@洞穴;
dale ,/n./@山谷;,/n./@峡谷;
dare ,/aux.//adv./@敢;,/v./@竟敢;,/v./@敢于;,/v./@膽敢;,/n./@激將;,/n./@挑戰;
date ,/n./@日期;,/n.//v./@約會;
daze ,/v./@迷亂;,/n./@迷亂;
face ,/n./@臉;
fade ,/v./@淡化;
fake ,/adj./@假的;
fame ,/n./@名譽;
fare ,/n./@費用;,/v./@經營;,/v./@遭遇;
fate ,/n./@命運;
gage ,/n./@抵押;
gale ,/n./@強風;
game ,/n./@遊戲;
gape ,/v./@裂開;,/v./@張開;,/v./@呵欠;,/n./@裂口;,/n./@張嘴;
gate ,/n./@大門;
gave ,/v./<give 的過去式>@給;
gaze ,/v./@凝視;
hale ,/adj./@矍鑠的;,/v./@流出;,/adv./@完全;
hare ,/n./@野兔;
hate ,/v./@恨;,/v./@厭;
have ,/v./@有;
haze ,/n./@霧霾;,/n./@霾;
lake ,/n./@湖;
lame ,/adj./@跛足的;,/adj./@蹩腳的;
lane ,/n./@車道;
late ,/adj./@遲@的;
mace ,/n./@狼牙棒;,/n./@權杖;
made ,/v./<make的過去式>@制造;
make ,/v./@制作;
male ,/adj./@公的;,/adj./@雄性的;
mate ,/n./@夥伴;,/n./@夥計;
maze ,/n./@迷宮;
name ,/n./@名字;
anew ,/adv./@重新;
pace ,/vi./@踱步;
page ,/n./@頁;
pale ,/adj./@蒼白的;
pane ,/n./@窗格;,/n./@窗格玻璃;,/n./@面;,/n./@嵌板;,/n./@邊;
pare ,/v./@削減;,/v./@削皮;,/v./@剪;
apse ,/n./@教堂東端的半圓或多角形室;
pate ,/n./@頭;,/n./@腦袋;
apex ,/n./@頂;,/n./@尖端;,/n./@頂點;
rare ,/adj./@稀有的;
race ,/n./@種族;,/n./@競賽;
rage ,/v./@发怒;,/n./@激烈;,/n./@盛怒;
rake ,/n./@耙;,/vt./@耙;,/vt./@耙平;
rape ,/v./@強奸;
arse ,/n./@屁股;
rate ,/n./@速度;,/n./@比率;,/n./@價格;,/n./@等級/v./@評價;
raze ,/vt./@夷平;,/vt./@拆毀;
safe ,/adj./@安全的;
sage ,/n./@聖人;,/n./@智者;,/n./@賢人;,/n./@鼠尾草;,/adj./@賢明的;,/adj./@睿智的;
